"IdConglomerado","X_C3","Y_C3","NoIndividuo_C3","DiametroNormal_C3","AlturaTotal_C3","AreaBasal_C3","NombreComun_C3","Familia_APG_C3","Genero_APG_C3","Especie_APG_C3","Clave_ESP","N_Cientifico"
56659,-88.647861,19.604583,30,20.4,8.8,0.032685,"Chicho zapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
56659,-88.647861,19.604583,34,12,7.7,0.01131,"Yaxnik","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
56659,-88.647861,19.604583,40,14.3,12.2,0.016061,"Chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56659,-88.647861,19.604583,5,10.3,10.2,0.008332,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,11,8.2,6.6,0.005281,"Tadzi","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,20,14,6.6,0.015394,"Tadzi","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,38,7.9,6.6,0.004902,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56659,-88.647861,19.604583,43,9.7,5.9,0.00739,"Tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56659,-88.647861,19.604583,45,10.3,11.6,0.008332,"Jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56659,-88.647861,19.604583,54,14.8,6.6,0.017203,"Chachalaca","Meliaceae","Trichilia","havanensis","Trihav","Trichilia havanensis"
56659,-88.647861,19.604583,57,23.5,16.6,0.043374,"Ramón","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
56659,-88.647861,19.604583,58,20.2,16.8,0.032047,"Ramón","Moraceae","Brosimum","alicastrum","Broali","Brosimum alicastrum"
56659,-88.647861,19.604583,8,9.5,5.9,0.007088,"Tadzi","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,12,48.8,25.1,0.187038,"Kopo max","Capparaceae","Crateva","tapia","Cratap","Crateva tapia"
56659,-88.647861,19.604583,15,10.2,7,0.008171,"Chachalaca","Meliaceae","Trichilia","havanensis","Trihav","Trichilia havanensis"
56659,-88.647861,19.604583,17,10,11.8,0.007854,"Guaya","Sapindaceae","Melicoccus","oliviformis","Meloli","Melicoccus oliviformis"
56659,-88.647861,19.604583,33,8.8,5.9,0.006082,"Kaskat","Malvaceae","Luehea","speciosa","Luespe","Luehea speciosa"
56659,-88.647861,19.604583,7,19.9,16.8,0.031103,"Kookche","Rubiaceae","Coutarea","hexandra","Couhex","Coutarea hexandra"
58688,-88.208639,19.201222,13,12.1,9.1,0.011499,"INFYS-NC","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
58688,-88.208639,19.201222,2,9.4,8.4,0.00694,"INFYS-NC","Anacardiaceae","Astronium","graveolens","Astgra","Astronium graveolens"
58688,-88.208639,19.201222,22,9.3,8.1,0.006793,"INFYS-NC","Rubiaceae","Simira","salvadorensis","Simsal","Simira salvadorensis"
58688,-88.208639,19.201222,3,10.3,7.8,0.008332,"INFYS-NC","Anacardiaceae","Astronium","graveolens","Astgra","Astronium graveolens"
58688,-88.208639,19.201222,7,8.3,8.4,0.005411,"INFYS-NC","Sapotaceae","Chrysophyllum","mexicanum","Chrmex","Chrysophyllum mexicanum"
58688,-88.208639,19.201222,15,7.8,8.1,0.004778,"INFYS-NC","Polygonaceae","Coccoloba","spicata","Cocspi","Coccoloba spicata"
58688,-88.208639,19.201222,16,18.1,9.6,0.02573,"INFYS-NC","Arecaceae","Sabal","yapa","Sabyap","Sabal yapa"
58688,-88.208639,19.201222,19,24.7,10.7,0.047916,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
58688,-88.208639,19.201222,20,9.8,7.5,0.007543,"INFYS-NC","Salicaceae","Zuelania","guidonia","Zuegui","Zuelania guidonia"
58688,-88.208639,19.201222,21,10.5,9.4,0.008659,"INFYS-NC","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
58688,-88.208639,19.201222,5,9,9.1,0.006362,"INFYS-NC","Sapotaceae","Chrysophyllum","mexicanum","Chrmex","Chrysophyllum mexicanum"
58688,-88.208639,19.201222,7,8,6.5,0.005027,"INFYS-NC","Rubiaceae","Simira","salvadorensis","Simsal","Simira salvadorensis"
58688,-88.208639,19.201222,9,8.5,8.4,0.005675,"INFYS-NC","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
58688,-88.208639,19.201222,15,13.4,11.3,0.014103,"INFYS-NC","Cordiaceae","Cordia","alliodora","Corall","Cordia alliodora"
58688,-88.208639,19.201222,16,18.7,11.1,0.027465,"INFYS-NC","Rubiaceae","Simira","salvadorensis","Simsal","Simira salvadorensis"
58688,-88.208639,19.201222,18,9.8,6.1,0.007543,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
58688,-88.208639,19.201222,40,19.6,12.5,0.030172,"INFYS-NC","Rubiaceae","Simira","salvadorensis","Simsal","Simira salvadorensis"
58688,-88.208639,19.201222,10,11.5,11.4,0.010387,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
58688,-88.208639,19.201222,30,7.6,7.6,0.004536,"INFYS-NC","Salicaceae","Casearia","corymbosa","Cascor","Casearia corymbosa"
58688,-88.208639,19.201222,37,8.5,8.4,0.005675,"INFYS-NC","Salicaceae","Casearia","corymbosa","Cascor","Casearia corymbosa"
58688,-88.208639,19.201222,46,7.6,8.5,0.004536,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56674,-87.934222,19.539778,13,17,5.3,0.022698,"GUAYACAN","Zygophyllaceae","Guaiacum","sanctum","Guasan","Guaiacum sanctum"
56674,-87.934222,19.539778,17,10.3,6.6,0.008332,"SISILCHE","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
56674,-87.934222,19.539778,44,11.2,8.9,0.009852,"granadillo","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
56674,-87.934222,19.539778,51,10.4,4.9,0.008495,"ZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
56674,-87.934222,19.539778,56,7.8,3.9,0.004778,"CHACTECOK","Rubiaceae","Cosmocalyx","spectabilis","Cosspe","Cosmocalyx spectabilis"
56674,-87.934222,19.539778,60,10.1,10.2,0.008012,"GRANADILLO","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
56674,-87.934222,19.539778,33,13.8,8.9,0.014957,"BECK","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
56674,-87.934222,19.539778,38,22.5,16.9,0.039761,"KATALOX","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
56674,-87.934222,19.539778,4,24.5,16,0.047144,"kitanche","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
56674,-87.934222,19.539778,46,9.9,9.3,0.007698,"XUUL","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56674,-87.934222,19.539778,64,12.4,9.6,0.012076,"CHAKA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56674,-87.934222,19.539778,18,11.4,9.6,0.010207,"beck","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
56674,-87.934222,19.539778,40,9.2,8.9,0.006648,"YAITI","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56674,-87.934222,19.539778,66,13.2,6.6,0.013685,"CHICOZAPOTE","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
56674,-87.934222,19.539778,11,9.1,5.9,0.006504,"BECK","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
56674,-87.934222,19.539778,33,8.3,7,0.005411,"amapola","Malvaceae","Pseudobombax","ellipticum","Pseell","Pseudobombax ellipticum"
56674,-87.934222,19.539778,43,11.3,7.6,0.010029,"beck","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
56674,-87.934222,19.539778,63,7.8,6.6,0.004778,"ekulub","Putranjivaceae","Drypetes","lateriflora","Drylat","Drypetes lateriflora"
56913,-88.604833,19.555417,10,8.9,8.8,0.006221,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56913,-88.604833,19.555417,15,11.9,10.6,0.011122,"kaniste","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
56913,-88.604833,19.555417,23,9.7,8.8,0.00739,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56913,-88.604833,19.555417,51,7.8,8.8,0.004778,"sacchaka","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
56913,-88.604833,19.555417,9,8.3,6.9,0.005411,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56913,-88.604833,19.555417,13,9.9,8.3,0.007698,"chuum","Bixaceae","Cochlospermum","vitifolium","Cocvit","Cochlospermum vitifolium"
56913,-88.604833,19.555417,35,9,8,0.006362,"kitanche","Fabaceae","Caesalpinia","gaumeri","Caegau","Caesalpinia gaumeri"
56913,-88.604833,19.555417,5,16.4,8.9,0.021124,"bojon","Cordiaceae","Cordia","gerascanthus","Corger","Cordia gerascanthus"
56913,-88.604833,19.555417,56,8,8.8,0.005027,"kaniste","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
56913,-88.604833,19.555417,60,11.9,8.8,0.011122,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56913,-88.604833,19.555417,8,11.2,8.1,0.009852,"kaskat","Malvaceae","Luehea","speciosa","Luespe","Luehea speciosa"
56913,-88.604833,19.555417,11,10.7,8.2,0.008992,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56913,-88.604833,19.555417,25,9.3,6.9,0.006793,"chuum","Bixaceae","Cochlospermum","vitifolium","Cocvit","Cochlospermum vitifolium"
56913,-88.604833,19.555417,38,22.5,14.9,0.039761,"chuum","Bixaceae","Cochlospermum","vitifolium","Cocvit","Cochlospermum vitifolium"
56913,-88.604833,19.555417,44,14.9,8.8,0.017437,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56913,-88.604833,19.555417,19,13.4,7.7,0.014103,"kaskat","Malvaceae","Luehea","speciosa","Luespe","Luehea speciosa"
56913,-88.604833,19.555417,48,9.5,8.8,0.007088,"tastap","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
56913,-88.604833,19.555417,8,11.4,8,0.010207,"catalox","Fabaceae","Swartzia","cubensis","Swacub","Swartzia cubensis"
56658,-88.695361,19.608944,1,14,8.9,0.015394,"CHACA","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56658,-88.695361,19.608944,23,8.5,6.9,0.005675,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56658,-88.695361,19.608944,44,38.5,17.3,0.116416,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56658,-88.695361,19.608944,48,18.3,15.6,0.026302,"yaxnik","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
56658,-88.695361,19.608944,9,8.3,16.1,0.005411,"perezcutz","Euphorbiaceae","Croton","arboreus","Croarb","Croton arboreus"
56658,-88.695361,19.608944,1,8.8,7.6,0.006082,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56658,-88.695361,19.608944,11,10.2,9.6,0.008171,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56658,-88.695361,19.608944,21,46.1,17.6,0.166914,"chicozapote","Sapotaceae","Manilkara","zapota","Manzap","Manilkara zapota"
56658,-88.695361,19.608944,28,12,16.6,0.01131,"chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
56658,-88.695361,19.608944,10,23.3,10.6,0.042639,"jobo","Anacardiaceae","Spondias","mombin","Spomom","Spondias mombin"
56658,-88.695361,19.608944,12,9.9,10.2,0.007698,"tastap","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
56658,-88.695361,19.608944,26,10.3,15,0.008332,"yaxnix","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
56658,-88.695361,19.608944,29,9.6,9.2,0.007238,"sacchaka","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
56658,-88.695361,19.608944,16,23.8,8.8,0.044488,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56658,-88.695361,19.608944,2,25.3,17.3,0.050273,"TZALAM","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56658,-88.695361,19.608944,48,7.6,7.6,0.004536,"perezcutz","Euphorbiaceae","Croton","arboreus","Croarb","Croton arboreus"
56658,-88.695361,19.608944,6,21.3,18.6,0.035633,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56658,-88.695361,19.608944,9,8.2,8.1,0.005281,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56659,-88.647861,19.604583,14,9.7,7.7,0.00739,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,19,7.9,6.6,0.004902,"Uña de gato","Nyctaginaceae","Pisonia","aculeata","Pisacu","Pisonia aculeata"
56659,-88.647861,19.604583,25,20.2,16.6,0.032047,"Jobin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56659,-88.647861,19.604583,38,11.6,9.6,0.010568,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,41,10.8,11.2,0.009161,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,10,11.5,10.2,0.010387,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,31,8.4,4.1,0.005542,"Anona","Annonaceae","Annona","squamosa","Annsqu","Annona squamosa"
56659,-88.647861,19.604583,39,11.3,9.9,0.010029,"Tadzi","Nyctaginaceae","Neea","psychotrioides","Neepsy","Neea psychotrioides"
56659,-88.647861,19.604583,4,14.5,7.9,0.016513,"Tadzi","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,46,8.9,8.8,0.006221,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,48,8.2,6.1,0.005281,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56659,-88.647861,19.604583,1,16.7,14.2,0.021904,"Kopomax","Capparaceae","Crateva","tapia","Cratap","Crateva tapia"
56659,-88.647861,19.604583,14,8,12.1,0.005027,"Uña de gato","Nyctaginaceae","Pisonia","aculeata","Pisacu","Pisonia aculeata"
56659,-88.647861,19.604583,16,13.5,11.9,0.014314,"Volador","Salicaceae","Zuelania","guidonia","Zuegui","Zuelania guidonia"
56659,-88.647861,19.604583,6,11.6,13.3,0.010568,"Kookche","Rubiaceae","Coutarea","hexandra","Couhex","Coutarea hexandra"
56918,-88.366778,19.534,9,19.4,16.9,0.029559,"volador","Salicaceae","Zuelania","guidonia","Zuegui","Zuelania guidonia"
56918,-88.366778,19.534,14,11.4,9.6,0.010207,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56918,-88.366778,19.534,17,13,11.6,0.013273,"perezcut","Polygonaceae","Coccoloba","reflexiflora","Cocref","Coccoloba reflexiflora"
56918,-88.366778,19.534,18,11.5,10.9,0.010387,"beck","Lauraceae","Nectandra","salicifolia","Necsal","Nectandra salicifolia"
56918,-88.366778,19.534,43,14.2,16.9,0.015837,"tastap","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
56918,-88.366778,19.534,46,13.4,9.9,0.014103,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56918,-88.366778,19.534,1,9.1,13.2,0.006504,"guayabillo","Myrtaceae","Psidium","sartorianum","Psisar","Psidium sartorianum"
56918,-88.366778,19.534,31,9.4,14.8,0.00694,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56918,-88.366778,19.534,35,11.5,8.3,0.010387,"chechem","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
56173,-88.162861,19.652028,56,25.6,23.9,0.051472,"INFYS-NC","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56173,-88.162861,19.652028,59,9.8,8,0.007543,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56173,-88.162861,19.652028,61,9.2,8.6,0.006648,"INFYS-NC","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
56173,-88.162861,19.652028,6,10,5.6,0.007854,"KANISTE","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
56173,-88.162861,19.652028,8,9.7,8.6,0.00739,"INFYS-NC","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
56173,-88.162861,19.652028,29,14.4,15.3,0.016286,"INFYS-NC","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56173,-88.162861,19.652028,38,19,13.6,0.028353,"INFYS-NC","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56173,-88.162861,19.652028,39,27.5,7.9,0.059396,"INFYS-NC","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56173,-88.162861,19.652028,54,13.6,12.8,0.014527,"INFYS-NC","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56173,-88.162861,19.652028,12,15.2,7.7,0.018146,"INFYS-NC","Araliaceae","Dendropanax","arboreus","Denarb","Dendropanax arboreus"
56173,-88.162861,19.652028,16,10.4,8.7,0.008495,"INFYS-NC","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56173,-88.162861,19.652028,17,13.3,12.1,0.013893,"INFYS-NC","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56173,-88.162861,19.652028,36,11.4,10.1,0.010207,"INFYS-NC","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
56173,-88.162861,19.652028,48,8,8.1,0.005027,"INFYS-NC","Malvaceae","Luehea","speciosa","Luespe","Luehea speciosa"
56173,-88.162861,19.652028,9,21.4,18.3,0.035968,"INFYS-NC","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56923,-88.128972,19.512333,16,11.5,8.9,0.010387,"Kanazin","Fabaceae","Lonchocarpus","rugosus","Lonrug","Lonchocarpus rugosus"
56923,-88.128972,19.512333,25,15.5,7.9,0.018869,"Tstap","Rubiaceae","Guettarda","combsii","Guecom","Guettarda combsii"
56923,-88.128972,19.512333,26,22.8,23.1,0.040828,"Granadillo","Fabaceae","Platymiscium","yucatanum","Playuc","Platymiscium yucatanum"
56923,-88.128972,19.512333,38,12,6.3,0.01131,"Xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56923,-88.128972,19.512333,7,12.4,9.1,0.012076,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56923,-88.128972,19.512333,18,8.4,7.7,0.005542,"Yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56923,-88.128972,19.512333,29,11.7,12.6,0.010751,"Jobin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56923,-88.128972,19.512333,32,39.6,23.2,0.123163,"Chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56923,-88.128972,19.512333,48,16.4,13.9,0.021124,"Jobin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56923,-88.128972,19.512333,13,16,13.8,0.020106,"Chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56163,-88.639,19.694833,23,9.8,6.9,0.007543,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56163,-88.639,19.694833,38,11.6,10.3,0.010568,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56163,-88.639,19.694833,45,43.6,20.6,0.149301,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56163,-88.639,19.694833,17,17.8,8.2,0.024885,"canchunup","Sapindaceae","Thouinia","paucidentata","Thopau","Thouinia paucidentata"
56163,-88.639,19.694833,13,8.5,7.3,0.005675,"boop","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
56163,-88.639,19.694833,15,13,16.6,0.013273,"yaiti","Euphorbiaceae","Gymnanthes","lucida","Gymluc","Gymnanthes lucida"
56163,-88.639,19.694833,17,15.3,13.8,0.018385,"jabin","Fabaceae","Piscidia","piscipula","Pispis","Piscidia piscipula"
56163,-88.639,19.694833,22,18.5,17.9,0.02688,"volador","Salicaceae","Zuelania","guidonia","Zuegui","Zuelania guidonia"
56163,-88.639,19.694833,25,20.7,18.1,0.033654,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56163,-88.639,19.694833,43,10.4,10.9,0.008495,"xuul","Fabaceae","Lonchocarpus","guatemalensis","Longua","Lonchocarpus guatemalensis"
56163,-88.639,19.694833,7,8,10,0.005027,"kaniste","Sapotaceae","Pouteria","campechiana","Poucam","Pouteria campechiana"
56163,-88.639,19.694833,18,23.4,23.8,0.043005,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56163,-88.639,19.694833,26,25.9,23.2,0.052685,"tzalam","Fabaceae","Lysiloma","latisiliquum","Lyslat","Lysiloma latisiliquum"
56163,-88.639,19.694833,28,10.5,6.8,0.008659,"sisilche","Polygonaceae","Gymnopodium","floribundum","Gymflo","Gymnopodium floribundum"
56163,-88.639,19.694833,34,10.6,9.9,0.008825,"chaka","Burseraceae","Bursera","simaruba","Bursim","Bursera simaruba"
56163,-88.639,19.694833,44,11,12,0.009503,"zapotillo","Sapotaceae","Pouteria","reticulata","Pouret","Pouteria reticulata"
60203,-88.378111,18.943722,6,11.6,7.4,0.010568,"Negrito","Simaroubaceae","Simarouba","amara","Simama","Simarouba amara"
60214,-87.857222,18.894722,10,7.9,6.6,0.004902,"Boob","Polygonaceae","Coccoloba","cozumelensis","Coccoz","Coccoloba cozumelensis"
60214,-87.857222,18.894722,28,12.6,9.8,0.012469,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,3,12.2,8.1,0.01169,"Yanix1","Lamiaceae","Vitex","gaumeri","Vitgau","Vitex gaumeri"
60214,-87.857222,18.894722,16,8.5,6.6,0.005675,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,19,9.8,7,0.007543,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,23,9.5,6.5,0.007088,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,29,10.3,7.5,0.008332,"Chechen negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,19,14.2,7.7,0.015837,"Despeinada","Asparagaceae","Beaucarnea","pliabilis","Beapli","Beaucarnea pliabilis"
60214,-87.857222,18.894722,2,9.6,7.7,0.007238,"Chaca negro","Anacardiaceae","Metopium","brownei","Metbro","Metopium brownei"
60214,-87.857222,18.894722,26,10.8,5.2,0.009161,"Elemuy","Annonaceae","Mosannona","depressa","Mosdep","Mosannona depressa"
